Date,"Patricia Pepper","Adrián Babič","Germán Chaves","Tijl De Decker","Kelly Catlin","Lieuwe Westra","Vicente López Carril","Chris Anker Sørensen","Ethan Boyes","Arturo Grávalos"
2021-02-01,0,0,0,0,56,0,1,1,0,0
2021-02-02,0,0,0,0,57,2,2,14,0,0
2021-02-03,0,0,0,0,67,1,0,4,0,0
2021-02-04,0,0,0,0,80,2,0,5,0,0
2021-02-05,0,0,0,0,53,2,0,9,0,0
2021-02-06,0,0,0,0,56,1,1,14,0,0
2021-02-07,0,0,0,0,62,4,1,12,0,0
2021-02-08,0,0,0,0,62,4,1,1,0,0
2021-02-09,0,0,0,0,92,1,0,5,0,0
2021-02-10,0,0,0,0,82,2,0,5,0,0
2021-02-11,0,0,0,0,62,6,1,7,0,0
2021-02-12,0,0,0,0,55,2,1,3,0,0
2021-02-13,0,0,0,0,51,9,2,5,0,0
2021-02-14,0,0,0,0,71,2,6,4,0,0
2021-02-15,0,0,0,0,85,2,2,3,0,0
2021-02-16,0,0,0,0,76,2,0,7,0,0
2021-02-17,0,0,0,0,69,4,5,14,0,0
2021-02-18,0,0,0,0,64,3,1,3,0,0
2021-02-19,0,0,0,0,89,1,0,4,0,0
2021-02-20,0,0,0,0,66,6,1,4,0,0
2021-02-21,0,0,0,0,70,3,2,5,0,0
2021-02-22,0,0,0,0,86,1,3,4,0,0
2021-02-23,0,0,0,0,101,0,2,4,0,0
2021-02-24,0,0,0,0,166,1,1,4,0,0
2021-02-25,0,0,0,0,120,3,1,4,0,0
2021-02-26,0,0,0,0,122,3,1,4,0,0
2021-02-27,0,0,0,0,105,7,0,7,0,0
2021-02-28,0,0,0,0,117,0,1,5,0,0
2021-03-01,0,0,0,0,102,1,0,4,0,0
2021-03-02,0,0,0,0,103,1,0,3,0,0
2021-03-03,0,0,0,0,79,5,0,3,0,0
2021-03-04,0,0,0,0,107,3,1,4,0,0
2021-03-05,0,0,0,0,103,4,0,5,0,0
2021-03-06,0,0,0,0,101,4,3,5,0,0
2021-03-07,0,0,0,0,203,5,2,6,0,0
2021-03-08,0,0,0,0,257,3,0,7,0,0
2021-03-09,0,0,0,0,96,5,1,8,0,0
2021-03-10,0,0,0,0,79,2,2,13,0,0
2021-03-11,0,0,0,0,70,3,0,12,0,0
2021-03-12,0,0,0,0,87,1,0,14,0,0
2021-03-13,0,0,0,0,101,4,2,11,0,0
2021-03-14,0,0,0,0,63,0,1,21,0,0
2021-03-15,0,0,0,0,68,4,0,5,0,0
2021-03-16,0,0,0,0,52,6,3,0,0,0
2021-03-17,0,0,0,0,91,4,2,5,0,0
2021-03-18,0,0,0,0,77,3,3,3,0,0
2021-03-19,0,0,0,0,43,2,4,6,0,0
2021-03-20,0,0,0,0,48,0,2,5,0,0
2021-03-21,0,0,0,0,67,2,1,5,0,0
2021-03-22,0,0,0,0,58,10,1,11,0,0
2021-03-23,0,0,0,0,87,9,1,13,0,0
2021-03-24,0,0,0,0,78,14,1,14,0,0
2021-03-25,0,0,0,0,84,2,0,16,0,0
2021-03-26,0,0,0,0,60,8,3,21,0,0
2021-03-27,0,0,0,0,54,6,1,16,0,0
2021-03-28,0,0,0,0,64,7,0,10,0,0
2021-03-29,0,0,0,0,62,4,6,7,0,0
2021-03-30,0,0,0,0,63,2,2,9,0,0
2021-03-31,0,0,0,0,50,3,1,3,0,0
2021-04-01,0,0,0,0,46,3,3,3,0,0
2021-04-02,0,0,0,0,70,6,1,4,0,0
2021-04-03,0,0,0,0,61,1,5,9,0,0
2021-04-04,0,0,0,0,79,5,3,30,0,0
2021-04-05,0,0,0,0,76,6,1,17,0,0
2021-04-06,0,0,0,0,69,1,0,18,0,0
2021-04-07,0,0,0,0,56,8,4,7,0,0
2021-04-08,0,0,0,0,72,3,0,6,0,0
2021-04-09,0,0,0,0,91,3,1,8,0,0
2021-04-10,0,0,0,0,69,1,0,7,0,0
2021-04-11,0,0,0,0,84,1,2,17,0,0
2021-04-12,0,0,0,0,57,1,2,12,0,0
2021-04-13,0,0,0,0,65,5,3,17,0,0
2021-04-14,0,0,0,0,51,11,5,0,0,0
2021-04-15,0,0,0,0,56,2,2,4,0,0
2021-04-16,0,0,0,0,59,2,0,9,0,0
2021-04-17,0,0,0,0,71,1,2,7,0,0
2021-04-18,0,0,0,0,54,3,0,28,0,0
2021-04-19,0,0,0,0,58,1,0,5,0,0
2021-04-20,0,0,0,0,50,1,4,13,0,0
2021-04-21,0,0,0,0,48,2,1,8,0,0
2021-04-22,0,0,0,0,40,8,1,11,0,0
2021-04-23,0,0,0,0,40,0,1,8,0,0
2021-04-24,0,0,0,0,49,4,1,5,0,0
2021-04-25,0,0,0,0,86,5,1,46,0,0
2021-04-26,0,0,0,0,51,2,1,6,0,0
2021-04-27,0,0,0,0,52,1,1,8,0,0
2021-04-28,0,0,0,0,71,2,1,11,0,0
2021-04-29,0,0,0,0,72,2,2,10,0,0
2021-04-30,0,0,0,0,51,3,2,9,0,0
2021-05-01,0,0,0,0,62,2,0,8,0,0
2021-05-02,0,0,0,0,61,2,2,3,0,0
2021-05-03,0,0,0,0,68,3,1,11,0,0
2021-05-04,0,0,0,0,74,1,0,3,0,0
2021-05-05,0,0,0,0,57,3,0,5,0,0
2021-05-06,0,0,0,0,76,1,3,12,0,0
2021-05-07,0,0,0,0,62,1,1,5,0,0
2021-05-08,0,0,0,0,51,1,0,16,0,0
2021-05-09,0,0,0,0,70,5,0,5,0,0
2021-05-10,0,0,0,0,60,2,3,8,0,0
2021-05-11,0,0,0,0,61,2,0,13,0,0
2021-05-12,0,0,0,0,48,1,0,6,0,0
2021-05-13,0,0,0,0,56,6,2,8,0,0
2021-05-14,0,0,0,0,64,5,3,3,0,0
2021-05-15,0,0,0,0,165,1,0,3,0,0
2021-05-16,0,0,0,0,521,4,1,11,0,0
2021-05-17,0,0,0,0,183,4,2,9,0,0
2021-05-18,0,0,0,0,121,1,1,5,0,0
2021-05-19,0,0,0,0,95,2,3,10,0,0
2021-05-20,0,0,0,0,68,3,1,11,0,0
2021-05-21,0,0,0,0,65,0,1,10,0,0
2021-05-22,0,0,0,0,64,2,1,3,0,0
2021-05-23,0,0,0,0,73,1,1,3,0,0
2021-05-24,0,0,0,0,51,6,4,8,0,0
2021-05-25,0,0,0,0,72,3,3,4,0,0
2021-05-26,0,0,0,0,38,2,3,5,0,0
2021-05-27,0,1,0,0,74,1,1,2,0,0
2021-05-28,0,1295,0,0,65,5,0,10,0,0
2021-05-29,0,738,0,0,51,0,3,9,0,0
2021-05-30,0,339,0,0,43,2,1,4,0,0
2021-05-31,0,267,0,0,63,8,2,4,0,0
2021-06-01,0,208,0,0,77,3,8,4,0,0
2021-06-02,0,123,0,0,92,3,1,6,0,0
2021-06-03,0,91,0,0,82,4,5,5,0,0
2021-06-04,0,112,0,0,77,6,2,4,0,0
2021-06-05,0,41,0,0,58,5,2,2,0,0
2021-06-06,0,45,0,0,83,5,0,12,0,0
2021-06-07,0,28,0,0,81,2,1,15,0,0
2021-06-08,0,9,0,0,88,6,1,11,0,0
2021-06-09,0,12,0,0,62,2,1,14,0,0
2021-06-10,0,30,0,0,97,3,1,10,0,0
2021-06-11,0,14,0,0,47,1,0,12,0,0
2021-06-12,0,16,0,0,53,1,0,8,0,0
2021-06-13,0,13,0,0,54,1,0,19,0,0
2021-06-14,0,14,0,0,118,0,0,4,0,0
2021-06-15,0,11,0,0,87,4,0,11,0,0
2021-06-16,0,6,0,0,61,3,0,7,0,0
2021-06-17,0,12,0,0,56,2,4,5,0,0
2021-06-18,0,8,0,0,71,3,2,5,0,0
2021-06-19,0,11,0,0,59,2,1,3,0,0
2021-06-20,0,6,0,0,82,3,1,28,0,0
2021-06-21,0,7,0,0,61,1,4,6,0,0
2021-06-22,0,6,0,0,49,2,3,8,0,0
2021-06-23,0,5,0,0,69,2,0,3,0,0
2021-06-24,0,20,0,0,59,5,2,6,0,0
2021-06-25,0,7,0,0,44,6,2,12,0,0
2021-06-26,0,14,0,0,63,3,4,25,0,0
2021-06-27,0,13,0,0,87,2,2,25,0,0
2021-06-28,0,17,0,0,82,4,1,29,0,0
2021-06-29,0,22,0,0,70,5,4,30,0,0
2021-06-30,0,12,0,0,81,6,3,30,0,0
2021-07-01,0,24,0,0,62,3,3,29,0,0
2021-07-02,0,8,0,0,61,4,2,40,0,0
2021-07-03,0,10,0,0,71,6,1,19,0,0
2021-07-04,0,7,0,0,75,3,4,47,0,0
2021-07-05,0,12,0,0,64,4,2,24,0,0
2021-07-06,0,12,0,0,63,4,2,33,0,0
2021-07-07,0,24,0,0,61,6,0,99,0,0
2021-07-08,0,18,0,0,84,1,2,45,0,0
2021-07-09,0,16,0,0,73,3,5,43,0,0
2021-07-10,0,7,0,0,71,6,3,34,0,0
2021-07-11,0,10,0,0,86,8,1,67,0,0
2021-07-12,0,5,0,0,75,3,4,32,0,0
2021-07-13,0,17,0,0,85,5,1,39,0,0
2021-07-14,0,7,0,0,75,3,4,76,0,0
2021-07-15,0,11,0,0,72,13,3,84,0,0
2021-07-16,0,12,0,0,95,1,3,70,0,0
2021-07-17,0,9,0,0,76,5,2,85,0,0
2021-07-18,0,11,0,0,68,21,5,215,0,0
2021-07-19,0,14,0,0,65,15,3,47,0,0
2021-07-20,0,5,0,0,69,9,0,19,0,0
2021-07-21,0,4,0,0,110,1,2,11,0,0
2021-07-22,0,9,0,0,124,1,3,25,0,0
2021-07-23,0,6,0,0,100,3,1,19,0,0
2021-07-24,0,4,0,0,98,7,2,17,0,0
2021-07-25,0,4,0,0,179,2,1,11,0,0
2021-07-26,0,5,0,0,164,5,1,13,0,0
2021-07-27,0,3,0,0,205,1,3,6,0,0
2021-07-28,0,3,0,0,250,6,0,9,0,0
2021-07-29,0,2,0,0,489,1,3,4,0,0
2021-07-30,0,4,0,0,325,1,1,3,0,0
2021-07-31,0,7,0,0,206,1,1,5,0,0
2021-08-01,0,6,0,0,159,4,3,4,0,0
2021-08-02,0,2,0,0,212,0,2,13,0,0
2021-08-03,0,6,0,0,829,0,0,9,0,0
2021-08-04,0,3,0,0,1220,3,2,12,0,0
2021-08-05,0,3,0,0,354,4,0,13,0,0
2021-08-06,0,2,0,0,211,3,2,5,0,0
2021-08-07,0,6,0,0,143,3,1,9,0,0
2021-08-08,0,4,0,0,212,2,4,5,0,0
2021-08-09,0,6,0,0,147,4,1,6,0,0
2021-08-10,0,7,0,0,254,2,0,5,0,0
2021-08-11,0,4,0,0,350,2,1,2,0,0
2021-08-12,0,6,0,0,195,3,2,4,0,0
2021-08-13,0,2,0,0,103,5,1,5,0,0
2021-08-14,0,4,0,0,87,8,2,7,0,0
2021-08-15,0,5,0,0,70,4,2,7,0,0
2021-08-16,0,4,0,0,58,1,0,9,0,0
2021-08-17,0,6,0,0,67,3,0,8,0,0
2021-08-18,0,0,0,0,69,2,0,18,0,0
2021-08-19,0,10,0,0,61,1,2,13,0,0
2021-08-20,0,9,0,0,67,0,0,17,0,0
2021-08-21,0,7,0,0,82,2,2,11,0,0
2021-08-22,0,6,0,0,79,2,0,12,0,0
2021-08-23,0,1,0,0,66,2,1,6,0,0
2021-08-24,0,7,0,0,79,0,0,3,0,0
2021-08-25,0,17,0,0,68,1,1,8,0,0
2021-08-26,0,7,0,0,70,2,0,10,0,0
2021-08-27,0,7,0,0,44,9,3,11,0,0
2021-08-28,0,7,0,0,62,5,0,14,0,0
2021-08-29,0,5,0,0,65,0,1,32,0,0
2021-08-30,0,1,0,0,70,8,0,5,0,0
2021-08-31,0,5,0,0,68,1,1,12,0,0
2021-09-01,0,3,0,0,48,2,1,15,0,0
2021-09-02,0,6,0,0,63,1,2,23,0,0
2021-09-03,0,8,0,0,43,1,1,14,0,0
2021-09-04,0,3,0,0,54,2,2,16,0,0
2021-09-05,0,2,0,0,61,3,0,30,0,0
2021-09-06,0,3,0,0,72,2,1,11,0,0
2021-09-07,0,3,0,0,58,2,3,4,0,0
2021-09-08,0,5,0,0,47,1,0,2,0,0
2021-09-09,0,3,0,0,59,1,3,2,0,0
2021-09-10,0,2,0,0,53,0,0,5,0,0
2021-09-11,0,1,0,0,41,3,0,7,0,0
2021-09-12,0,0,0,0,45,3,4,8,0,0
2021-09-13,0,5,0,0,51,4,3,2,0,0
2021-09-14,0,9,0,0,59,3,1,3,0,0
2021-09-15,0,0,0,0,40,1,3,3,0,0
2021-09-16,0,7,0,0,42,2,0,3,0,0
2021-09-17,0,3,0,0,45,4,1,7,0,0
2021-09-18,0,6,0,0,42,1,1,9376,0,0
2021-09-19,0,8,0,0,56,4,0,19691,0,0
2021-09-20,0,7,0,0,48,2,0,4709,0,0
2021-09-21,0,5,0,0,54,4,0,1626,0,0
2021-09-22,0,0,0,0,46,1,0,1067,0,0
2021-09-23,0,2,0,0,33,2,0,600,0,0
2021-09-24,0,3,0,0,37,0,0,406,0,0
2021-09-25,0,0,0,0,65,3,0,370,0,0
2021-09-26,0,3,0,0,39,1,0,1525,0,0
2021-09-27,0,4,0,0,46,2,0,509,0,0
2021-09-28,0,5,0,0,37,0,1,236,0,0
2021-09-29,0,7,0,0,36,0,0,185,0,0
2021-09-30,0,7,0,0,31,4,1,160,0,0
2021-10-01,0,0,0,0,41,1,1,166,0,0
2021-10-02,0,4,0,0,49,3,0,107,0,0
2021-10-03,0,3,0,0,62,5,1,158,0,0
2021-10-04,0,6,0,0,67,2,2,100,0,0
2021-10-05,0,4,0,0,52,1,1,77,0,0
2021-10-06,0,2,0,0,44,3,0,62,0,0
2021-10-07,0,5,0,0,57,2,1,51,0,0
2021-10-08,0,4,0,0,38,1,1,42,0,0
2021-10-09,0,3,0,0,25,3,0,56,0,0
2021-10-10,0,3,0,0,38,3,1,52,0,0
2021-10-11,0,2,0,0,42,0,1,44,0,0
2021-10-12,0,1,0,0,45,0,2,48,0,0
2021-10-13,0,0,0,0,47,2,1,33,0,0
2021-10-14,0,3,0,0,56,0,0,42,0,0
2021-10-15,0,3,0,0,43,2,0,34,0,0
2021-10-16,0,0,0,0,41,1,1,34,0,0
2021-10-17,0,0,0,0,45,1,1,38,0,0
2021-10-18,0,2,0,0,58,1,0,24,0,0
2021-10-19,0,1,0,0,40,4,0,29,0,0
2021-10-20,0,0,0,0,29,2,3,29,0,0
2021-10-21,0,4,0,0,25,1,0,28,0,0
2021-10-22,0,1,0,0,30,7,1,34,0,0
2021-10-23,0,3,0,0,50,2,1,17,0,0
2021-10-24,0,2,0,0,45,2,0,29,0,0
2021-10-25,0,2,0,0,39,0,1,17,0,0
2021-10-26,0,2,0,0,33,2,1,16,0,0
2021-10-27,0,3,0,0,37,3,3,25,0,0
2021-10-28,0,1,0,0,30,3,2,39,0,0
2021-10-29,0,1,0,0,19,5,0,31,0,0
2021-10-30,0,1,0,0,28,1,0,30,0,0
2021-10-31,0,2,0,0,40,3,0,25,0,0
2021-11-01,0,0,0,0,46,2,1,19,0,0
2021-11-02,0,19,0,0,51,1,4,19,0,0
2021-11-03,0,4,0,0,134,2,3,23,0,0
2021-11-04,0,1,0,0,120,0,0,17,0,0
2021-11-05,0,3,0,0,50,1,1,22,0,0
2021-11-06,14,2,0,0,54,1,0,19,0,0
2021-11-07,23,3,0,0,49,0,1,20,0,0
2021-11-08,1,0,0,0,45,1,0,13,0,0
2021-11-09,0,3,0,0,38,0,5,22,0,0
2021-11-10,15,0,0,0,52,1,2,25,0,0
2021-11-11,5,1,0,0,42,1,0,22,0,0
2021-11-12,10,2,0,0,50,1,0,18,0,0
2021-11-13,4,2,0,0,31,1,1,22,0,0
2021-11-14,0,2,0,0,36,4,2,9,0,0
2021-11-15,3,2,0,0,45,3,0,26,0,0
2021-11-16,1,0,0,0,38,0,0,19,0,0
2021-11-17,1,0,0,0,27,0,0,19,0,0
2021-11-18,0,1,0,0,23,1,0,12,0,0
2021-11-19,0,1,0,0,28,0,0,21,0,0
2021-11-20,2,1,0,0,31,0,1,16,0,0
2021-11-21,0,0,0,0,43,1,1,23,0,0
2021-11-22,1,4,0,0,44,1,1,23,0,0
2021-11-23,1,4,0,0,36,2,1,17,0,0
2021-11-24,0,2,0,0,36,0,3,12,0,0
2021-11-25,0,5,0,0,34,1,0,16,0,0
2021-11-26,2,2,0,0,28,0,3,15,0,0
2021-11-27,2,8,0,0,41,1,0,14,0,0
2021-11-28,0,2,0,0,56,0,0,5,0,0
2021-11-29,2,6,0,0,60,0,0,13,0,0
2021-11-30,2,1,0,0,47,0,1,9,0,0
2021-12-01,1,0,0,0,35,3,0,14,0,0
2021-12-02,3,1,0,0,45,0,3,14,0,0
2021-12-03,0,2,0,0,30,1,0,19,0,0
2021-12-04,1,3,0,0,42,2,0,14,0,0
2021-12-05,1,2,0,0,81,1,0,20,0,0
2021-12-06,0,1,0,0,49,2,0,16,0,0
2021-12-07,1,2,0,0,45,1,0,14,0,0
2021-12-08,2,3,0,0,42,3,1,20,0,0
2021-12-09,1,0,0,0,43,0,0,13,0,0
2021-12-10,2,0,0,0,60,0,0,22,0,0
2021-12-11,0,0,0,0,83,0,0,20,0,0
2021-12-12,2,0,0,0,70,0,2,22,0,0
2021-12-13,0,1,0,0,45,0,2,14,0,0
2021-12-14,0,5,0,0,40,1,2,18,0,0
2021-12-15,2,0,0,0,56,0,1,19,0,0
2021-12-16,4,4,0,0,2718,1,0,21,0,0
2021-12-17,0,1,0,0,587,2,0,27,0,0
2021-12-18,0,0,0,0,366,1,0,17,0,0
2021-12-19,1,2,0,0,316,1,1,22,0,0
2021-12-20,0,0,0,0,305,3,2,37,0,0
2021-12-21,0,5,0,0,306,2,0,23,0,0
2021-12-22,0,1,0,0,167,1,0,17,0,0
2021-12-23,0,2,0,0,464,0,0,23,0,0
2021-12-24,2,5,0,0,262,1,0,21,0,0
2021-12-25,0,2,0,0,180,1,0,23,0,0
2021-12-26,1,2,0,0,103,1,0,32,0,0
2021-12-27,0,2,0,0,160,5,0,32,0,0
2021-12-28,1,3,0,0,143,0,0,22,0,0
2021-12-29,1,1,0,0,128,0,0,23,0,0
2021-12-30,2,1,0,0,91,2,4,94,0,0
2021-12-31,0,2,0,0,81,1,0,44,0,0
2022-01-01,2,4,0,0,78,1,1,31,0,0
2022-01-02,0,3,0,0,457,1,0,42,0,0
2022-01-03,1,3,0,0,134,3,2,24,0,0
2022-01-04,0,3,0,0,76,9,0,17,0,0
2022-01-05,1,2,0,0,65,1,0,28,0,0
2022-01-06,1,2,0,0,76,3,2,19,0,0
2022-01-07,0,2,0,0,73,3,1,10,0,0
2022-01-08,0,4,0,0,75,2,1,8,0,0
2022-01-09,0,1,0,0,74,2,0,20,0,0
2022-01-10,2,1,0,0,76,0,1,15,0,0
2022-01-11,0,1,0,0,71,0,1,13,0,0
2022-01-12,0,1,0,0,86,0,0,15,0,0
2022-01-13,1,3,0,0,66,1,0,18,0,0
2022-01-14,0,3,0,0,62,1,1,19,0,0
2022-01-15,4,1,0,0,49,2,2,17,0,0
2022-01-16,2,7,0,0,73,1,1,16,0,0
2022-01-17,0,2,0,0,68,1,1,16,0,0
2022-01-18,0,2,0,0,75,0,0,15,0,0
2022-01-19,2,0,0,0,65,1,0,14,0,0
2022-01-20,1,2,0,0,70,4,1,14,0,0
2022-01-21,0,2,0,0,66,4,0,11,0,0
2022-01-22,3,1,0,0,63,2,4,15,0,0
2022-01-23,1,0,0,0,67,2,1,12,0,0
2022-01-24,2,4,0,0,64,1,4,20,0,0
2022-01-25,0,3,0,0,45,0,2,32,0,0
2022-01-26,0,3,0,0,62,1,1,31,0,0
2022-01-27,0,2,0,0,59,3,2,10,0,0
2022-01-28,1,2,0,0,82,2,2,20,0,0
2022-01-29,0,5,0,0,69,3,0,24,0,0
2022-01-30,4,2,0,0,70,1,0,8,0,0
2022-01-31,1,2,0,0,105,4,1,15,0,0
2022-02-01,2,1,0,0,99,2,2,11,0,0
2022-02-02,0,2,0,0,84,2,0,18,0,0
2022-02-03,1,0,0,0,67,4,1,13,0,0
2022-02-04,4,7,0,0,69,5,1,18,0,0
2022-02-05,1,4,0,0,51,1,1,14,0,0
2022-02-06,0,2,0,0,63,0,0,9,0,0
2022-02-07,3,4,0,0,88,2,0,20,0,0
2022-02-08,1,3,0,0,74,2,1,14,0,0
2022-02-09,5,4,0,0,56,1,0,11,0,0
2022-02-10,0,1,0,0,58,0,2,11,0,0
2022-02-11,3,3,0,0,72,1,1,17,0,0
2022-02-12,0,4,0,0,63,3,1,8,0,0
2022-02-13,1,1,0,0,67,0,0,12,0,0
2022-02-14,1,2,0,0,71,1,3,9,0,0
2022-02-15,3,1,0,0,87,1,0,13,0,0
2022-02-16,2,1,0,0,78,0,0,12,0,0
2022-02-17,3,3,0,0,74,5,0,8,0,0
2022-02-18,0,1,0,0,93,1,0,21,0,0
2022-02-19,1,2,0,0,84,2,0,18,0,0
2022-02-20,0,2,0,0,121,1,2,14,0,0
2022-02-21,0,4,0,0,81,2,1,10,0,0
2022-02-22,3,5,0,0,42,4,2,9,0,0
2022-02-23,0,2,0,0,58,1,2,11,0,0
2022-02-24,0,1,0,0,59,0,1,10,0,0
2022-02-25,0,0,0,0,29,0,0,9,0,0
2022-02-26,1,0,0,0,32,1,0,32,0,0
2022-02-27,0,4,0,0,42,3,2,22,0,0
2022-02-28,0,1,0,0,34,0,2,21,0,0
2022-03-01,1,2,0,0,50,1,0,14,0,0
2022-03-02,0,2,0,0,114,2,0,16,0,0
2022-03-03,1,0,0,0,153,2,2,9,0,0
2022-03-04,2,4,0,0,129,5,2,15,0,0
2022-03-05,2,0,0,0,91,7,4,7,0,0
2022-03-06,1,2,0,0,81,2,0,33,0,0
2022-03-07,1,3,0,0,64,3,3,34,0,0
2022-03-08,0,1,0,0,45,2,0,16,0,0
2022-03-09,0,3,0,0,46,1,0,19,0,0
2022-03-10,2,1,0,0,49,3,0,17,0,0
2022-03-11,3,1,0,0,62,1,0,33,0,0
2022-03-12,1,5,0,0,44,2,8,25,0,0
2022-03-13,0,3,0,0,54,9,2,20,0,0
2022-03-14,2,0,0,0,49,2,1,14,0,0
2022-03-15,1,2,0,0,32,0,1,15,0,0
2022-03-16,1,1,0,0,51,4,3,21,0,0
2022-03-17,0,1,0,0,46,2,1,16,0,0
2022-03-18,1,3,0,0,35,0,2,21,0,0
2022-03-19,2,2,0,0,47,0,0,8,0,0
2022-03-20,3,0,0,0,45,3,0,15,0,0
2022-03-21,1,1,0,0,48,2,0,12,0,0
2022-03-22,2,1,0,0,58,1,0,14,0,0
2022-03-23,0,3,0,0,45,6,1,17,0,0
2022-03-24,1,1,0,0,49,0,2,18,0,0
2022-03-25,1,2,0,0,36,3,0,9,0,0
2022-03-26,0,1,0,0,46,0,0,15,0,0
2022-03-27,1,3,0,0,39,4,3,21,0,0
2022-03-28,1,2,0,0,39,1,0,16,0,0
2022-03-29,2,4,0,0,52,3,1,16,0,0
2022-03-30,1,2,0,0,49,3,1,11,0,0
2022-03-31,1,2,0,0,27,5,2,9,0,0
2022-04-01,1,1,0,0,49,4,0,17,0,0
2022-04-02,0,2,0,0,38,2,1,23,0,0
2022-04-03,2,0,0,0,29,3,0,19,0,0
2022-04-04,1,1,0,0,27,3,0,12,0,0
2022-04-05,0,2,0,0,40,4,0,12,0,0
2022-04-06,1,0,0,0,40,1,1,17,0,0
2022-04-07,2,0,0,0,41,3,0,11,0,0
2022-04-08,4,1,0,0,27,0,0,8,0,0
2022-04-09,1,2,0,0,51,1,0,21,0,0
2022-04-10,2,2,0,0,59,11,1,26,0,0
2022-04-11,0,4,0,0,44,1,0,17,0,0
2022-04-12,2,1,0,0,35,2,0,22,0,0
2022-04-13,2,1,0,0,31,4,0,9,0,0
2022-04-14,0,2,0,0,29,0,0,9,0,0
2022-04-15,1,3,0,0,34,2,1,10,0,0
2022-04-16,1,1,0,0,35,2,0,15,0,0
2022-04-17,1,1,0,0,33,6,1,49,0,0
2022-04-18,1,3,0,0,34,1,0,29,0,0
2022-04-19,3,3,0,0,45,2,0,19,0,0
2022-04-20,1,1,0,0,33,1,0,19,0,0
2022-04-21,0,2,0,0,35,1,2,14,0,0
2022-04-22,2,5,0,0,31,0,0,18,0,0
2022-04-23,3,2,0,0,31,1,1,18,0,0
2022-04-24,1,0,0,0,54,1,1,41,0,0
2022-04-25,2,2,0,0,39,5,1,22,0,0
2022-04-26,2,5,0,0,38,2,0,21,0,0
2022-04-27,1,1,0,0,24,0,1,14,0,0
2022-04-28,0,7,0,0,32,4,1,19,0,0
2022-04-29,0,3,0,0,42,2,4,12,0,0
2022-04-30,1,2,0,0,25,0,2,14,0,0
2022-05-01,2,2,0,0,45,3,2,28,0,0
2022-05-02,0,3,0,0,45,3,2,10,0,0
2022-05-03,3,6,0,0,57,9,0,15,0,0
2022-05-04,0,3,0,0,42,5,1,15,0,0
2022-05-05,0,0,0,0,39,5,0,13,0,0
2022-05-06,3,1,0,0,44,5,1,30,0,0
2022-05-07,2,4,0,0,29,1,0,20,0,0
2022-05-08,1,4,0,0,36,3,1,22,0,0
2022-05-09,1,5,0,0,35,0,1,17,0,0
2022-05-10,2,5,0,0,30,1,2,50,0,0
2022-05-11,1,2,0,0,25,1,2,26,0,0
2022-05-12,2,1,0,0,48,5,1,12,0,0
2022-05-13,3,3,0,0,46,2,3,17,0,0
2022-05-14,2,4,0,0,33,3,6,14,0,0
2022-05-15,4,1,0,0,25,1,0,60,0,0
2022-05-16,1,1,0,0,39,0,0,27,0,0
2022-05-17,3,6,0,0,28,4,5,66,0,0
2022-05-18,2,4,0,0,35,3,1,27,0,0
2022-05-19,6,8,0,0,22,2,0,53,0,0
2022-05-20,0,2,0,0,25,0,0,29,0,0
2022-05-21,1,4,0,0,37,1,0,31,0,0
2022-05-22,0,14,0,0,37,4,1,14,0,0
2022-05-23,2,3,0,0,32,1,0,19,0,0
2022-05-24,0,3,0,0,25,4,0,21,0,0
2022-05-25,2,4,0,0,15,2,2,23,0,0
2022-05-26,1,5,0,0,27,1,0,20,0,0
2022-05-27,3,2,0,0,27,7,1,22,0,0
2022-05-28,0,5,0,0,30,5,0,11,0,0
2022-05-29,0,0,0,0,46,3,0,19,0,0
2022-05-30,1,4,0,0,35,2,0,20,0,0
2022-05-31,3,3,0,0,30,3,3,22,0,0
2022-06-01,1,1,0,0,33,1,0,21,0,0
2022-06-02,2,0,0,0,37,1,1,10,0,0
2022-06-03,1,3,0,0,43,7,0,18,0,0
2022-06-04,3,1,0,0,28,1,3,10,0,0
2022-06-05,1,4,0,0,34,1,0,17,0,0
2022-06-06,1,1,0,0,31,3,2,30,0,0
2022-06-07,3,5,0,0,25,1,0,51,0,0
2022-06-08,1,2,0,0,27,1,2,25,0,0
2022-06-09,0,0,0,0,26,2,2,19,0,0
2022-06-10,2,4,0,0,23,2,1,19,0,0
2022-06-11,1,2,0,0,26,1,2,17,0,0
2022-06-12,2,3,0,0,37,2,2,25,0,0
2022-06-13,3,3,0,0,41,3,8,28,0,0
2022-06-14,4,2,0,0,39,1,1,20,0,0
2022-06-15,1,8,0,0,38,1,1,20,0,0
2022-06-16,2,4,0,0,24,2,3,18,0,0
2022-06-17,1,2,0,0,27,4,0,34,0,0
2022-06-18,0,3,0,0,21,2,0,24,0,0
2022-06-19,0,2,0,0,37,0,2,22,0,0
2022-06-20,2,1,0,0,33,2,0,19,0,0
2022-06-21,0,4,0,0,30,6,2,16,0,0
2022-06-22,1,2,0,0,49,7,1,28,0,0
2022-06-23,0,1,0,0,41,1,0,11,0,0
2022-06-24,1,0,0,0,29,1,1,20,0,0
2022-06-25,0,0,0,0,28,1,1,21,0,0
2022-06-26,1,1,0,0,26,3,3,32,0,0
2022-06-27,3,1,0,0,32,1,1,449,0,0
2022-06-28,0,2,0,0,38,1,6,227,0,0
2022-06-29,0,1,0,0,40,1,3,249,0,0
